NCT#,phase,condition,sponsor,start_date,mesh_list,criterion
NCT05189210,Phase 2,Mild to Moderate Alzheimer's Disease,GemVax &amp; Kael,unknown,Alzheimer Disease,"A female participant is eligible to participate if she is not pregnant, not breastfeeding, and at least one of the following conditions applies:"
NCT05189210,Phase 2,Mild to Moderate Alzheimer's Disease,GemVax &amp; Kael,unknown,Alzheimer Disease, Not a woman of childbearing potential as defined in Protocol Appendix 3. OR
NCT05189210,Phase 2,Mild to Moderate Alzheimer's Disease,GemVax &amp; Kael,unknown,Alzheimer Disease, A WOCBP who agrees to use a highly effective contraception method as detailed in Appendix 3 during the treatment period and for at least 3 months after the last dose of study treatment.
NCT05189210,Phase 2,Mild to Moderate Alzheimer's Disease,GemVax &amp; Kael,unknown,Alzheimer Disease,"A WOCBP must have a negative serum pregnancy test (beta-human chorionic gonadotropin [-hCG]) at screening (Visit 1) and a negative urine pregnancy test at Visit 2 before randomization, and must use medically accepted means of contraception throughout the study."
NCT05189210,Phase 2,Mild to Moderate Alzheimer's Disease,GemVax &amp; Kael,unknown,Alzheimer Disease,Written informed consent provided by participant (or legal representative) and caregiver prior to any study-specific procedures.
NCT05194163,Phase 2,Alzheimer Disease,Neurokine Therapeutics,unknown,Alzheimer Disease,"Signed informed consent from subject (or legally authorized representative, LAR) and study partner."
NCT05194163,Phase 2,Alzheimer Disease,Neurokine Therapeutics,unknown,Alzheimer Disease,"Male or female, age 50 to 90 inclusive."
NCT05194163,Phase 2,Alzheimer Disease,Neurokine Therapeutics,unknown,Alzheimer Disease,"Have a study partner who is able to accompany the subject, has frequent contact with subject."
NCT05194163,Phase 2,Alzheimer Disease,Neurokine Therapeutics,unknown,Alzheimer Disease,Meet criteria for Alzheimer's Disease by NIAA-AA criteria.
NCT05194163,Phase 2,Alzheimer Disease,Neurokine Therapeutics,unknown,Alzheimer Disease,Must speak English fluently.
NCT05194163,Phase 2,Alzheimer Disease,Neurokine Therapeutics,unknown,Alzheimer Disease,Must have education of at least 8 years.
NCT05194163,Phase 2,Alzheimer Disease,Neurokine Therapeutics,unknown,Alzheimer Disease,Must have adequate hearing and visual abilities.
NCT05194163,Phase 2,Alzheimer Disease,Neurokine Therapeutics,unknown,Alzheimer Disease,MMSE score of 14 to 28.
NCT05194163,Phase 2,Alzheimer Disease,Neurokine Therapeutics,unknown,Alzheimer Disease,Clinical Dementia Rating (CDR) Global score of 0.5 to 2.0 inclusive.
NCT05194163,Phase 2,Alzheimer Disease,Neurokine Therapeutics,unknown,Alzheimer Disease,Absence of suicidal ideation for at least 1 year.
NCT05194163,Phase 2,Alzheimer Disease,Neurokine Therapeutics,unknown,Alzheimer Disease,Absence of medical conditions that could affect ability to participate in study.
NCT05194163,Phase 2,Alzheimer Disease,Neurokine Therapeutics,unknown,Alzheimer Disease,"MRI within 1 year of screening, not showing clinically significant structural lesions. Subjects without available MRI within 1 year, must have an MRI performed for eligibility."
NCT05194163,Phase 2,Alzheimer Disease,Neurokine Therapeutics,unknown,Alzheimer Disease,Stable neuropsychiatric medications for at least 2 months prior to screening.
NCT05194163,Phase 2,Alzheimer Disease,Neurokine Therapeutics,unknown,Alzheimer Disease,"If female, must not be of childbearing potential, as defined by being postmenopausal (more than 1 year without periods) or surgically sterile for at least 6 months prior to screening."
NCT05194163,Phase 2,Alzheimer Disease,Neurokine Therapeutics,unknown,Alzheimer Disease,"If male, must agree to use contraception if with a potentially childbearing partner."
NCT05227820,Phase 2,Alzheimer Disease,Neurological Associates of West Los Angeles,unknown,Alzheimer Disease;Dementia," Cognitive decline with Clinical Dementia Rating (CDR) score of 0.5 to 1, suggesting mild cognitive impairment to mild dementia."
NCT05227820,Phase 2,Alzheimer Disease,Neurological Associates of West Los Angeles,unknown,Alzheimer Disease;Dementia, Participants must be between the ages of 50-89
NCT05227820,Phase 2,Alzheimer Disease,Neurological Associates of West Los Angeles,unknown,Alzheimer Disease;Dementia, Primary cognitive complaint must be memory Impairment without movement or psychiatric explanation/diagnosis
NCT05227820,Phase 2,Alzheimer Disease,Neurological Associates of West Los Angeles,unknown,Alzheimer Disease;Dementia, Participants must show at least one abnormal imaging biomarker and none of the exclusion criteria below.
NCT05233774,Phase 2,Mild Alzheimer's Disease,Longeveron Inc.,unknown,Alzheimer Disease, Provide written informed consent.
NCT05233774,Phase 2,Mild Alzheimer's Disease,Longeveron Inc.,unknown,Alzheimer Disease, Be 60 - 85 years of age at signing of the Informed Consent Form.
NCT05233774,Phase 2,Mild Alzheimer's Disease,Longeveron Inc.,unknown,Alzheimer Disease, Clinical diagnosis of mild Alzheimer's disease in accordance with the NIA-AA criteria at the time of enrollment.
NCT05233774,Phase 2,Mild Alzheimer's Disease,Longeveron Inc.,unknown,Alzheimer Disease, MMSE score of 19 - 23.
NCT05233774,Phase 2,Mild Alzheimer's Disease,Longeveron Inc.,unknown,Alzheimer Disease, Body weight of 40 - 150 kg.
NCT05233774,Phase 2,Mild Alzheimer's Disease,Longeveron Inc.,unknown,Alzheimer Disease, Has an adult caregiver who meets all of the following criteria.
NCT05233774,Phase 2,Mild Alzheimer's Disease,Longeveron Inc.,unknown,Alzheimer Disease,Provides written informed consent to participate on the trial (reporting on patient observations).
NCT05233774,Phase 2,Mild Alzheimer's Disease,Longeveron Inc.,unknown,Alzheimer Disease,"Either lives with the patient, or sees the patient for at least 2 hours/day for at least 3 days/week."
NCT05233774,Phase 2,Mild Alzheimer's Disease,Longeveron Inc.,unknown,Alzheimer Disease,"Is willing and able to participate in the study, and agrees to accompany the patient to each study visit."
NCT05233774,Phase 2,Mild Alzheimer's Disease,Longeveron Inc.,unknown,Alzheimer Disease,"Is able to read, understand, and speak the designated language at the study site."
NCT05233774,Phase 2,Mild Alzheimer's Disease,Longeveron Inc.,unknown,Alzheimer Disease, Brain MRI consistent with AD.
NCT05233774,Phase 2,Mild Alzheimer's Disease,Longeveron Inc.,unknown,Alzheimer Disease," A PET scan using an FDA-approved tracer (e.g., AMYViD, Vizamyl, or Neuraceq) consistent with the diagnosis of AD. A prior positive PET scan will be allowed with Sponsor approval."
NCT05233774,Phase 2,Mild Alzheimer's Disease,Longeveron Inc.,unknown,Alzheimer Disease," Living in the community, includes assisted living facilities (but excluding long-term care nursing facilities)."
NCT05239390,Phase 2,Alzheimer Disease,The Israeli Medical Center for Alzheimer's,unknown,Alzheimer Disease;Dronabinol, Male or female aged greater than 60 to less than 85 years inclusive.
NCT05239390,Phase 2,Alzheimer Disease,The Israeli Medical Center for Alzheimer's,unknown,Alzheimer Disease;Dronabinol, Patients diagnosed according to the NINCDS criteria for AD (possible and probable).
NCT05239390,Phase 2,Alzheimer Disease,The Israeli Medical Center for Alzheimer's,unknown,Alzheimer Disease;Dronabinol, MMSE less than 24 at the time of screening.
NCT05239390,Phase 2,Alzheimer Disease,The Israeli Medical Center for Alzheimer's,unknown,Alzheimer Disease;Dronabinol, Patients who in the opinion of the investigators need medication to control agitation or whose current anti-agitation medication is ineffective or poorly tolerated
NCT05239390,Phase 2,Alzheimer Disease,The Israeli Medical Center for Alzheimer's,unknown,Alzheimer Disease;Dronabinol, Patients who have been taking stable dose concomitant medications for at least 1 week.
NCT05239390,Phase 2,Alzheimer Disease,The Israeli Medical Center for Alzheimer's,unknown,Alzheimer Disease;Dronabinol, Only individuals who have a legally appointed guardian who can sign Informed Consent Form (ICF)
NCT05267535,Phase 2/Phase 3,Alzheimer's Disease,Neurim Pharmaceuticals Ltd.,unknown,Alzheimer Disease;Dementia, Male or female aged 60 85 years (inclusive).
NCT05267535,Phase 2/Phase 3,Alzheimer's Disease,Neurim Pharmaceuticals Ltd.,unknown,Alzheimer Disease;Dementia, Participant is an outpatient living at home or in an assisted living facility and is willing to attend all planned visits during the study.
NCT05267535,Phase 2/Phase 3,Alzheimer's Disease,Neurim Pharmaceuticals Ltd.,unknown,Alzheimer Disease;Dementia," The participant has a study partner (who is not expected to change during the study) who will accompany the patient to the clinic, and/or be available by telephone at designated times, monitor administration of prescribed medications, control the minimum 2 hour daily light exposure requirement. The study partner must, in the opinion of the investigator, have enough contact with the participant to be able to perform the duties described above."
NCT05267535,Phase 2/Phase 3,Alzheimer's Disease,Neurim Pharmaceuticals Ltd.,unknown,Alzheimer Disease;Dementia, Signed informed consent from the patient who has the capacity to provide informed consent as judged by the study investigator
NCT05267535,Phase 2/Phase 3,Alzheimer's Disease,Neurim Pharmaceuticals Ltd.,unknown,Alzheimer Disease;Dementia, Signed informed consent from the study partner.
NCT05267535,Phase 2/Phase 3,Alzheimer's Disease,Neurim Pharmaceuticals Ltd.,unknown,Alzheimer Disease;Dementia," Meets NIA AA research criteria for probable AD (McKhann, Knopman et al. 2011)."
NCT05267535,Phase 2/Phase 3,Alzheimer's Disease,Neurim Pharmaceuticals Ltd.,unknown,Alzheimer Disease;Dementia, Patient has a clearly documented history of cognitive decline over at least 12 months.
NCT05267535,Phase 2/Phase 3,Alzheimer's Disease,Neurim Pharmaceuticals Ltd.,unknown,Alzheimer Disease;Dementia," Patient has MRI/CT scan, performed within 12 months before Screening, with findings consistent with the diagnosis of AD without any other clinically significant comorbid pathologies as detailed in Appendix 3."
NCT05267535,Phase 2/Phase 3,Alzheimer's Disease,Neurim Pharmaceuticals Ltd.,unknown,Alzheimer Disease;Dementia, MMSE score of 20 26 (inclusive) at Screening and stability of MMSE - no more than three-point change on successive screening and baseline visits before randomization.
NCT05267535,Phase 2/Phase 3,Alzheimer's Disease,Neurim Pharmaceuticals Ltd.,unknown,Alzheimer Disease;Dementia, Patient has a CDR GS of 0.5 1 (mild dementia) at Screening.
NCT05267535,Phase 2/Phase 3,Alzheimer's Disease,Neurim Pharmaceuticals Ltd.,unknown,Alzheimer Disease;Dementia," Patients taking acetylcholinesterase inhibitors and or memantine for the treatment of AD may be enrolled if the patient has been taking such medication for at least 6 months before Visit 2 (Baseline) and is stable on any dose for the last 4 months prior to Baseline, and if the dose is not expected to change during study participation."
NCT05267535,Phase 2/Phase 3,Alzheimer's Disease,Neurim Pharmaceuticals Ltd.,unknown,Alzheimer Disease;Dementia," Patients not receiving acetylcholinesterase inhibitors may be enrolled but must be stable off acetylcholinesterase inhibitors for at least 3 months before Baseline, and agreeable to not starting throughout the first 26 weeks of the trial."
NCT05267535,Phase 2/Phase 3,Alzheimer's Disease,Neurim Pharmaceuticals Ltd.,unknown,Alzheimer Disease;Dementia, Patient has a negative drug screen (benzodiazepines or opiates) at Screening.
NCT05267535,Phase 2/Phase 3,Alzheimer's Disease,Neurim Pharmaceuticals Ltd.,unknown,Alzheimer Disease;Dementia, Female patients must have had last natural menstruation  24 months before Screening OR be surgically sterile.
NCT05267535,Phase 2/Phase 3,Alzheimer's Disease,Neurim Pharmaceuticals Ltd.,unknown,Alzheimer Disease;Dementia," Male patients and their female spouse/partners who are of childbearing potential must agree to use highly effective methods of contraception, consisting of 2 forms of birth control (at least one of which must be a barrier method) starting at Screening, throughout the study and for 90 days post last dose, OR be surgically sterile."
NCT05267535,Phase 2/Phase 3,Alzheimer's Disease,Neurim Pharmaceuticals Ltd.,unknown,Alzheimer Disease;Dementia, Patients who are taking medications for non excluded concurrent medical conditions should be on a stable dose for at least 4 weeks before Screening. Patients taking allowed antidepressants (see Section 12.9) should be on a stable dose for at least 3 months before Screening and throughout the study
NCT05267535,Phase 2/Phase 3,Alzheimer's Disease,Neurim Pharmaceuticals Ltd.,unknown,Alzheimer Disease;Dementia, Patient has ability and commitment to spend at least 2 hours per day exposed to daylight (preferably outside but can be next to a window if weather or personal situation does not permit).
NCT05267535,Phase 2/Phase 3,Alzheimer's Disease,Neurim Pharmaceuticals Ltd.,unknown,Alzheimer Disease;Dementia," Participant and study partner have the ability to read and write in English or Spanish and have hearing, vision, and physical abilities adequate to perform assessments (corrective aids allowed)."
NCT05267535,Phase 2/Phase 3,Alzheimer's Disease,Neurim Pharmaceuticals Ltd.,unknown,Alzheimer Disease;Dementia, Participant and study partner are fully vaccinated for COVID 19 including booster doses as indicated (6 months post second dose).
NCT05269173,Phase 2,Alzheimer Disease,Capital Medical University,unknown,Alzheimer Disease,"Age 50 to 85 years old (including 50 and 85 years old), male or female;"
NCT05269173,Phase 2,Alzheimer Disease,Capital Medical University,unknown,Alzheimer Disease,Meet the diagnostic criteria of  likely ad dementia  of the National Institute on aging Alzheimer's disease association (NIA-AA) (2011);
NCT05269173,Phase 2,Alzheimer Disease,Capital Medical University,unknown,Alzheimer Disease,"The subjects are primary school graduates / graduates and above, and have the ability to complete the cognitive ability test and other tests specified in the program;"
NCT05269173,Phase 2,Alzheimer Disease,Capital Medical University,unknown,Alzheimer Disease,Memory loss lasted for at least 6 months and tended to worsen gradually;
NCT05269173,Phase 2,Alzheimer Disease,Capital Medical University,unknown,Alzheimer Disease,Subjects with mild or moderate illness: 11  MMSE  26;
NCT05269173,Phase 2,Alzheimer Disease,Capital Medical University,unknown,Alzheimer Disease,Total score of Clinical Dementia Rating Scale (CDR):
NCT05269173,Phase 2,Alzheimer Disease,Capital Medical University,unknown,Alzheimer Disease, Mild dementia: CDR = 1.0; Moderate dementia: CDR = 2.0;
NCT05269173,Phase 2,Alzheimer Disease,Capital Medical University,unknown,Alzheimer Disease,The total score of Hachinski scale(HIS)  4;
NCT05269173,Phase 2,Alzheimer Disease,Capital Medical University,unknown,Alzheimer Disease,The total score of Hamilton Depression Scale (HAMD 17 item version) is  10;
NCT05269173,Phase 2,Alzheimer Disease,Capital Medical University,unknown,Alzheimer Disease,There was no obvious positive sign in nervous system examination;
NCT05269173,Phase 2,Alzheimer Disease,Capital Medical University,unknown,Alzheimer Disease,"Coronal scanning of head MRI in screening stage: the MTA grade of medial temporal lobe atrophy visual assessment scale is grade 2 or higher, and the signal changes of T2 FLAIR sequence in coronal position of hippocampus. If the subject can provide the head MRI film that meets the requirements within 1 month before screening, it can be used as the basis for enrollment without repeated shooting; If the researcher cannot judge whether the subject's condition has changed, the coronal MRI scan of the head before enrollment can be added;"
NCT05269173,Phase 2,Alzheimer Disease,Capital Medical University,unknown,Alzheimer Disease,"The subjects should have stable and reliable caregivers, who will take care of them at least 3 days a week and at least 2 hours a day. The caregivers will accompany the subjects to participate in the whole process of the study. Caregivers must accompany the subjects to the study visit and assist the investigator in completing the Neuropsychiatric Inventory (NPI), Alzheimer's Disease Collaborative Study-Ability of Daily Living Scale (ADCS-ADL), and Clinician Interview Based Impression of Severity (CIBIC -plus), and other scale scores;"
NCT05269173,Phase 2,Alzheimer Disease,Capital Medical University,unknown,Alzheimer Disease,"Agree to participate and sign the informed consent form by the legal guardian. Due to the subject's limited cognitive ability and other reasons, the subject's signature is allowed to be left blank, and the reason is explained. In addition, the legal guardian shall sign the reason statement, and the legal guardian shall sign the informed consent."
NCT05269173,Phase 2,Alzheimer Disease,Capital Medical University,unknown,Alzheimer Disease,Meet the criteria of AD in traditional Chinese medicine.
NCT05291234,Phase 1/Phase 2,Alzheimer's Disease (AD),AbbVie,unknown,Alzheimer Disease, Diagnosis of Stage 3 or Stage 4 Alzheimer's disease (AD) based on the 2018 National Institute on Aging (NIA)-Alzheimer's Association (AA) Research Framework Criteria.
NCT05291234,Phase 1/Phase 2,Alzheimer's Disease (AD),AbbVie,unknown,Alzheimer Disease," Mini-Mental State Examination (MMSE) score of 20 to 28, inclusive, at Screening."
NCT05291234,Phase 1/Phase 2,Alzheimer's Disease (AD),AbbVie,unknown,Alzheimer Disease, Plasma A42/A40 value consistent with increased likelihood of positive amyloid positron emission tomography (PET).
NCT05291234,Phase 1/Phase 2,Alzheimer's Disease (AD),AbbVie,unknown,Alzheimer Disease, Amyloid PET scan results consistent with amyloid pathology.
NCT05291234,Phase 1/Phase 2,Alzheimer's Disease (AD),AbbVie,unknown,Alzheimer Disease, Stage B: Participants must have a study partner who spends a minimum average of 10 hours per week with the participant.
NCT05303701,Phase 3,Moderate to Severe Alzheimer's Disease,GemVax &amp; Kael,unknown,Alzheimer Disease,Subjects aged  55 to  85 years
NCT05303701,Phase 3,Moderate to Severe Alzheimer's Disease,GemVax &amp; Kael,unknown,Alzheimer Disease,Subjects who meet the DSM-IV criteria for diagnosing dementia
NCT05303701,Phase 3,Moderate to Severe Alzheimer's Disease,GemVax &amp; Kael,unknown,Alzheimer Disease,Subjects who are clinically diagnosed with probable Alzheimer's disease as defined in the NINCDS-ADRDA criteria
NCT05303701,Phase 3,Moderate to Severe Alzheimer's Disease,GemVax &amp; Kael,unknown,Alzheimer Disease,Subjects with a K-MMSE score  19 at the screening visit
NCT05303701,Phase 3,Moderate to Severe Alzheimer's Disease,GemVax &amp; Kael,unknown,Alzheimer Disease,Subjects with GDS (Global Deterioration Scale) grade 5 to 6
NCT05303701,Phase 3,Moderate to Severe Alzheimer's Disease,GemVax &amp; Kael,unknown,Alzheimer Disease,Subjects who have no other diseases to cause dementia other than AD as a result of MRI or CT scan within 12 months from the screening visit
NCT05303701,Phase 3,Moderate to Severe Alzheimer's Disease,GemVax &amp; Kael,unknown,Alzheimer Disease,Subjects who are taking donepezil alone or donepezil and memantine in combination at a stable dose without a dose change over 3 months before screening
NCT05303701,Phase 3,Moderate to Severe Alzheimer's Disease,GemVax &amp; Kael,unknown,Alzheimer Disease,Subjects who are not illiterate
NCT05303701,Phase 3,Moderate to Severe Alzheimer's Disease,GemVax &amp; Kael,unknown,Alzheimer Disease,Subjects who can walk with or without assist device to visit hospitals or clinics to undergo cognitive tests and other tests
NCT05303701,Phase 3,Moderate to Severe Alzheimer's Disease,GemVax &amp; Kael,unknown,Alzheimer Disease,"Subjects with caregiver who can accompany all visits with the subjects as scheduled for this trial, supervise subject's compliance for the tests and examination process and provide information about the subject's indications, and who give written consent"
NCT05303701,Phase 3,Moderate to Severe Alzheimer's Disease,GemVax &amp; Kael,unknown,Alzheimer Disease,Subjects and/or caregivers who voluntarily agreed in written to participate in the clinical trial
NCT05307692,Phase 2,Alzheimer Disease,"Janssen Research &amp; Development, LLC",unknown,Alzheimer Disease, Participant has received a diagnosis of probable Alzheimer Disease (AD) (Diagnostic and Statistical Manual of Mental Disorders-5 [DSM-5]) with the following characteristics at screening: Clinical Dementia Rating (CDR) global score greater than or equal to (greater than =) 2; Mini-Mental State Examination (MMSE) total score of 10 to 24 (inclusive)
NCT05307692,Phase 2,Alzheimer Disease,"Janssen Research &amp; Development, LLC",unknown,Alzheimer Disease, Participant meets the criteria of a syndrome diagnosis of agitation based on International Psychogeriatric Association (IPA) consensus clinical and research definition of agitation in cognitive disorders for at least 2 weeks before screening
NCT05307692,Phase 2,Alzheimer Disease,"Janssen Research &amp; Development, LLC",unknown,Alzheimer Disease, Participant meets the criteria of Neuropsychiatric Inventory (NPI-12) Agitation/Aggression (A/A) domain score greater than = 4 with frequency score greater than = 2 at screening and baseline with no more than 35 percent (%) of improvement in NPI-12 A/A domain score from the screening to baseline assessments
NCT05307692,Phase 2,Alzheimer Disease,"Janssen Research &amp; Development, LLC",unknown,Alzheimer Disease, Female participants must be postmenopausal before study entry (amenorrhea for at least 12 months)
NCT05307692,Phase 2,Alzheimer Disease,"Janssen Research &amp; Development, LLC",unknown,Alzheimer Disease, Body Mass Index (BMI) within the range 18-40 kilograms per square meter (kg/m^2) (inclusive)
NCT05323812,Phase 2,Alzheimer Disease,Treeway B.V.,unknown,Alzheimer Disease;Edaravone,"Age 55-80 years (both inclusive), male or female."
NCT05323812,Phase 2,Alzheimer Disease,Treeway B.V.,unknown,Alzheimer Disease;Edaravone,Body mass index between 18.5 to 30.0 kg/m2 (both inclusive).
NCT05323812,Phase 2,Alzheimer Disease,Treeway B.V.,unknown,Alzheimer Disease;Edaravone,Should meet the criteria for early clinical stage Alzheimer's Disease (AD) according to the National Institute on Aging and Alzheimer's Association (NIA-AA) criteria research framework:
NCT05323812,Phase 2,Alzheimer Disease,Treeway B.V.,unknown,Alzheimer Disease;Edaravone,"Gradual and progressive change in memory function reported by patient or informant over more than 6 months,"
NCT05323812,Phase 2,Alzheimer Disease,Treeway B.V.,unknown,Alzheimer Disease;Edaravone,"Clinical syndrome of Mild Cognitive Impairment (MCI) due to AD or mild AD dementia,"
NCT05323812,Phase 2,Alzheimer Disease,Treeway B.V.,unknown,Alzheimer Disease;Edaravone,"An Mini-Mental State Exam (MMSE) score  20 at screening,"
NCT05323812,Phase 2,Alzheimer Disease,Treeway B.V.,unknown,Alzheimer Disease;Edaravone,Biomarker classification according to the Amyloid/Tau/Neurodegeneration (ATN) as A+T+N+ or A+T+N- based upon:
NCT05323812,Phase 2,Alzheimer Disease,Treeway B.V.,unknown,Alzheimer Disease;Edaravone," (i) Cerebrospinal fluid (CSF) profile consistent with AD (an A42 concentration of less than 1000 pg/mL AND phosphorylated tau (p-tau) greater than 19 pg/mL, or a ratio of p-tau/A42 of 0.020) taken during the screening period prior to the day of the first dose of study medication, or"
NCT05323812,Phase 2,Alzheimer Disease,Treeway B.V.,unknown,Alzheimer Disease;Edaravone," (ii) Documented evidence of a CSF profile consistent with AD obtained with the previous 12 months, or"
NCT05323812,Phase 2,Alzheimer Disease,Treeway B.V.,unknown,Alzheimer Disease;Edaravone, (iii) Documented amyloid positron emission tomography (PET) scan evidence acquired within the previous 12 months.
NCT05323812,Phase 2,Alzheimer Disease,Treeway B.V.,unknown,Alzheimer Disease;Edaravone,"A reliable and competent trial partner/caregiver who can assist and witness dosing and is willing to accompany the patient to all visits. The trial partner/caregiver should understand the nature of the trial and adhere to trial requirements (e.g., visit schedules, evaluations) and confirm this by co-signing the informed consent of the patient or signing of a separate informed consent of the partner/caregiver according to the local requirements."
NCT05323812,Phase 2,Alzheimer Disease,Treeway B.V.,unknown,Alzheimer Disease;Edaravone,"If a patient is taking medication, supplements or vitamins, the dose must be stable for at least the last 3 months before screening, and the patient must be willing to remain on the same dose for the duration of the trial."
NCT05323812,Phase 2,Alzheimer Disease,Treeway B.V.,unknown,Alzheimer Disease;Edaravone,"A male patient abstains from sexual intercourse, or is vasectomized (greater than  6 months), or will use a condom with spermicide during sexual intercourse during the trial and for three months after participation in the trial and will abstain from sperm donation during the trial and for three months after participation in the trial."
NCT05323812,Phase 2,Alzheimer Disease,Treeway B.V.,unknown,Alzheimer Disease;Edaravone,A female patient should not be of reproductive potential:
NCT05323812,Phase 2,Alzheimer Disease,Treeway B.V.,unknown,Alzheimer Disease;Edaravone, A female patient who is not of reproductive potential is defined as one who:
NCT05323812,Phase 2,Alzheimer Disease,Treeway B.V.,unknown,Alzheimer Disease;Edaravone,"Has reached natural menopause (defined as 6 months of spontaneous amenorrhea with serum follicle-stimulating hormone [FSH] levels in the postmenopausal range as determined by the local laboratory, or 12 months of spontaneous amenorrhea);"
NCT05323812,Phase 2,Alzheimer Disease,Treeway B.V.,unknown,Alzheimer Disease;Edaravone,Is 6 weeks post-surgical bilateral oophorectomy with or without hysterectomy; or
NCT05323812,Phase 2,Alzheimer Disease,Treeway B.V.,unknown,Alzheimer Disease;Edaravone,"Has undergone bilateral tubal ligation. Spontaneous amenorrhea does not include cases for which there is an underlying disease that causes amenorrhea (e.g., anorexia nervosa)."
NCT05323812,Phase 2,Alzheimer Disease,Treeway B.V.,unknown,Alzheimer Disease;Edaravone,Capable of providing informed consent and complying with trial procedures.
NCT05332678,Phase 2,Alzheimer's Disease,Neuroscience Trials Australia,unknown,Alzheimer Disease,"Have a study partner/caregiver who, in the Investigator's judgment, has frequent and sufficient face-to-face contact with the participant (approximately 10 hours per week or more) and consents to attend all study visits, assist in ensuring compliance with all study requirements and procedures, and provide input into assessments of cognitive performance and functioning in daily activities throughout the full duration of the participant's involvement in the study."
NCT05332678,Phase 2,Alzheimer's Disease,Neuroscience Trials Australia,unknown,Alzheimer Disease,Signed informed consent from:
NCT05332678,Phase 2,Alzheimer's Disease,Neuroscience Trials Australia,unknown,Alzheimer Disease,The participant or person responsible/guardian
NCT05332678,Phase 2,Alzheimer's Disease,Neuroscience Trials Australia,unknown,Alzheimer Disease,The participant's study partner/caregiver
NCT05332678,Phase 2,Alzheimer's Disease,Neuroscience Trials Australia,unknown,Alzheimer Disease,"Men and women, 50 to 85 years (inclusive) of age."
NCT05332678,Phase 2,Alzheimer's Disease,Neuroscience Trials Australia,unknown,Alzheimer Disease,"Gradual and progressive change in cognitive performance has been observed for  6 months not associated with a specific event or medical condition e.g., head trauma, stroke, cardiac arrest, cerebrovascular disease, epilepsy, alcohol abuse, etc."
NCT05332678,Phase 2,Alzheimer's Disease,Neuroscience Trials Australia,unknown,Alzheimer Disease,Capable of completing study assessments either alone or with assistance from the study partner.
NCT05332678,Phase 2,Alzheimer's Disease,Neuroscience Trials Australia,unknown,Alzheimer Disease,Mini-mental status examination (MMSE) score  16 and  27 at screening.
NCT05332678,Phase 2,Alzheimer's Disease,Neuroscience Trials Australia,unknown,Alzheimer Disease,Modified Hachinski Score  4 at screening.
NCT05332678,Phase 2,Alzheimer's Disease,Neuroscience Trials Australia,unknown,Alzheimer Disease,Body Mass Index (BMI) between 20 kg/m2 and 32 kg/m2 (inclusive)
NCT05332678,Phase 2,Alzheimer's Disease,Neuroscience Trials Australia,unknown,Alzheimer Disease,"Clinical Dementia Rating (CDR) global score of 0.5, 1.0, or 2.0 at screening."
NCT05332678,Phase 2,Alzheimer's Disease,Neuroscience Trials Australia,unknown,Alzheimer Disease,Clinical Dementia Rating - Sum of Boxes (CDR-SB) score  0.5 at screening.
NCT05332678,Phase 2,Alzheimer's Disease,Neuroscience Trials Australia,unknown,Alzheimer Disease,"Documentation of results for either CSF A42, CSF A42/A40 ratio, or brain imaging with PET (amyloid or tau) that was consistent with a diagnosis of AD within 12 months of screening."
NCT05332678,Phase 2,Alzheimer's Disease,Neuroscience Trials Australia,unknown,Alzheimer Disease,Stable doses of all concomitant medications for at least 30 days prior to the baseline visit.
NCT05332678,Phase 2,Alzheimer's Disease,Neuroscience Trials Australia,unknown,Alzheimer Disease,"For participants taking cholinesterase inhibitors and/or memantine, documentation of stable use for at least 12 weeks is required prior to screening."
NCT05332678,Phase 2,Alzheimer's Disease,Neuroscience Trials Australia,unknown,Alzheimer Disease,Negative serum beta-human chorionic gonadotropin (-hCG) pregnancy result at the screening visit for female participants of childbearing potential.
NCT05332678,Phase 2,Alzheimer's Disease,Neuroscience Trials Australia,unknown,Alzheimer Disease,Willingness to comply with sexual abstinence or contraception guidelines of this study.
NCT05332678,Phase 2,Alzheimer's Disease,Neuroscience Trials Australia,unknown,Alzheimer Disease,"Willingness and ability to complete all study procedures, including brain magnetic resonance imaging (MRI), lumbar puncture, clinical genotyping, and brain positron emission tomography (PET)."
NCT05332678,Phase 2,Alzheimer's Disease,Neuroscience Trials Australia,unknown,Alzheimer Disease,Participant and study partner/caregiver must be fluent in the English language for both reading and speaking.
NCT05332678,Phase 2,Alzheimer's Disease,Neuroscience Trials Australia,unknown,Alzheimer Disease,Participant and study partner/caregiver must be fully vaccinated as per local regulations for COVID-19 at least 2 weeks prior to screening.
NCT05336695,Phase 1/Phase 2,Dementia of Alzheimer Type,Massachusetts General Hospital,unknown,Alzheimer Disease;Dementia, Age between 55 and 90 years
NCT05336695,Phase 1/Phase 2,Dementia of Alzheimer Type,Massachusetts General Hospital,unknown,Alzheimer Disease;Dementia, Ability to provide informed consent
NCT05336695,Phase 1/Phase 2,Dementia of Alzheimer Type,Massachusetts General Hospital,unknown,Alzheimer Disease;Dementia, Specific to healthy volunteers: no history of ADRD
NCT05336695,Phase 1/Phase 2,Dementia of Alzheimer Type,Massachusetts General Hospital,unknown,Alzheimer Disease;Dementia," Specific to ADRD subjects: clinical diagnosis of AD - either amnestic or atypical, clinical severity ranging from MCI to moderate dementia (CDR 0.5-2.0), MMSE score greater than or equal to 15 and/or MOCA greater than or equal to 12"
