NCT#,phase,condition,sponsor,start_date,mesh_list,criterion
NCT03748706,Phase 2,Alzheimer Disease,Pain Therapeutics,unknown,Alzheimer Disease, Head trauma with clinically significant loss of consciousness within 12 months before screening or concurrent with the onset of dementia
NCT03748706,Phase 2,Alzheimer Disease,Pain Therapeutics,unknown,Alzheimer Disease," Onset of dementia secondary to cardiac arrest, surgery with general anesthesia, or resuscitation"
NCT03748706,Phase 2,Alzheimer Disease,Pain Therapeutics,unknown,Alzheimer Disease," Specific degenerative CNS disease diagnosis other than Alzheimer's disease (eg, Huntington's disease, Creutzfeld-Jacob disease, Down's syndrome, Frontotemporal Dementia, Parkinson's disease)"
NCT03748706,Phase 2,Alzheimer Disease,Pain Therapeutics,unknown,Alzheimer Disease, Wernicke's encephalopathy
NCT03748706,Phase 2,Alzheimer Disease,Pain Therapeutics,unknown,Alzheimer Disease, Active acute or chronic Central Nervous System infection
NCT03748706,Phase 2,Alzheimer Disease,Pain Therapeutics,unknown,Alzheimer Disease, Donepezil 23 mg or greater quaque die currently or within 3 months prior to enrollment in the study
NCT03748706,Phase 2,Alzheimer Disease,Pain Therapeutics,unknown,Alzheimer Disease, Discontinued AChEI less than  30 days prior to enrollment in the study
NCT03748706,Phase 2,Alzheimer Disease,Pain Therapeutics,unknown,Alzheimer Disease," Antipsychotics; low doses are allowed only if given for sleep disturbances, agitation and/or aggression, and only if the subject has received a stable dose for at least 3 months before enrollment in the study"
NCT03748706,Phase 2,Alzheimer Disease,Pain Therapeutics,unknown,Alzheimer Disease, Tricyclic antidepressants and monoamine oxidase inhibitors; all other antidepressants are allowed only if the subject has received a stable dose for at least 3 months before enrollment in the study
NCT03748706,Phase 2,Alzheimer Disease,Pain Therapeutics,unknown,Alzheimer Disease," Anxiolytics or sedative-hypnotics, including barbiturates (unless given in low doses for benign tremor); low doses of benzodiazepines and zolpidem are allowed only if given for insomnia/sleep disturbance, and only if the subject has received a stable dose for at least 3 months before enrollment in the study"
NCT03748706,Phase 2,Alzheimer Disease,Pain Therapeutics,unknown,Alzheimer Disease, Peripherally acting drugs with effects on cholinergic transmission
NCT03748706,Phase 2,Alzheimer Disease,Pain Therapeutics,unknown,Alzheimer Disease," Immunosuppressants, including systemic corticosteroids, if taken in clinically immunosuppressive doses (Steroid use for allergy or other inflammation is permitted.)"
NCT03748706,Phase 2,Alzheimer Disease,Pain Therapeutics,unknown,Alzheimer Disease, Antiepileptic medications if taken for control of seizures
NCT03748706,Phase 2,Alzheimer Disease,Pain Therapeutics,unknown,Alzheimer Disease, Chronic intake of opioid-containing analgesics
NCT03748706,Phase 2,Alzheimer Disease,Pain Therapeutics,unknown,Alzheimer Disease, Sedating H1 antihistamines
NCT03748706,Phase 2,Alzheimer Disease,Pain Therapeutics,unknown,Alzheimer Disease," Nicotine therapy (all dosage forms including a patch), varenicline (Chantix), or similar therapeutic agent within 30 days before screening"
NCT03748706,Phase 2,Alzheimer Disease,Pain Therapeutics,unknown,Alzheimer Disease, Clinically significant illness within 30 days of enrollment
NCT03748706,Phase 2,Alzheimer Disease,Pain Therapeutics,unknown,Alzheimer Disease," History of significant neurological, hepatic, renal, endocrine, cardiovascular, gastrointestinal, pulmonary, or metabolic disease"
NCT03748706,Phase 2,Alzheimer Disease,Pain Therapeutics,unknown,Alzheimer Disease, Positive serum hepatitis B surface antigen (HBsAg) or positive hepatitis C virus (HCV) antibody test at screening
NCT03748706,Phase 2,Alzheimer Disease,Pain Therapeutics,unknown,Alzheimer Disease, Positive HIV test at screening
NCT03748706,Phase 2,Alzheimer Disease,Pain Therapeutics,unknown,Alzheimer Disease, Loss of a significant volume of blood (greater than  450 mL) within 4 weeks prior to the study
NCT03748706,Phase 2,Alzheimer Disease,Pain Therapeutics,unknown,Alzheimer Disease, Metformin or cimetidine.
NCT03752463,Phase 2,Alzheimer Disease,Chang Gung Memorial Hospital,unknown,Alzheimer Disease, Hachinski Ischemic Score greater than  4
NCT03752463,Phase 2,Alzheimer Disease,Chang Gung Memorial Hospital,unknown,Alzheimer Disease, Substance abuse/dependence
NCT03752463,Phase 2,Alzheimer Disease,Chang Gung Memorial Hospital,unknown,Alzheimer Disease," Parkinson disease, epilepsy, dementia with psychotic features"
NCT03752463,Phase 2,Alzheimer Disease,Chang Gung Memorial Hospital,unknown,Alzheimer Disease, Major depressive disorder
NCT03752463,Phase 2,Alzheimer Disease,Chang Gung Memorial Hospital,unknown,Alzheimer Disease, Major physical illnesses
NCT03752463,Phase 2,Alzheimer Disease,Chang Gung Memorial Hospital,unknown,Alzheimer Disease, Severe visual or hearing impairment
NCT03765762,Phase 2,Severe Alzheimer Disease,"Alkahest, Inc.",unknown,Alzheimer Disease, Evidence of clinically relevant neurological disorder(s) other than probable AD
NCT03765762,Phase 2,Severe Alzheimer Disease,"Alkahest, Inc.",unknown,Alzheimer Disease," History of blood coagulation disorders or hypercoagulability; any concurrent use of an anticoagulant therapy. (e.g., heparin, warfarin, thrombin inhibitors, Factor Xa inhibitors). Use of antiplatelet drugs (e.g., aspirin or clopidogrel) is acceptable."
NCT03765762,Phase 2,Severe Alzheimer Disease,"Alkahest, Inc.",unknown,Alzheimer Disease," Unstable coronary heart disease, e.g. myocardial infarction or severe or unstable angina in the 6 months prior to dosing."
NCT03765762,Phase 2,Severe Alzheimer Disease,"Alkahest, Inc.",unknown,Alzheimer Disease, Moderate to severe congestive heart failure (New York Association Class III or IV).
NCT03765762,Phase 2,Severe Alzheimer Disease,"Alkahest, Inc.",unknown,Alzheimer Disease," Poorly controlled high blood pressure (systolic blood pressure of 160 mmHg or higher and/or diastolic blood pressure of 100 mmHg or higher) despite treatment during the 3 months prior to dosing, or treatment refractory high blood pressure, defined as treatment requiring 3 or more antihypertensives from different classes."
NCT03765762,Phase 2,Severe Alzheimer Disease,"Alkahest, Inc.",unknown,Alzheimer Disease, Prior hypersensitivity reaction to any human blood product or intravenous infusion; any known clinically significant drug allergy.
NCT03765762,Phase 2,Severe Alzheimer Disease,"Alkahest, Inc.",unknown,Alzheimer Disease," Treatment with any human blood product, including transfusions and intravenous immunoglobulin, during the 6 months prior to screening."
NCT03765762,Phase 2,Severe Alzheimer Disease,"Alkahest, Inc.",unknown,Alzheimer Disease," History of immunoglobulin A (IgA), haptoglobulin or C1 inhibitor deficiency; stroke, anaphylaxis, or thromboembolic complications of intravenous immunoglobulins."
NCT03765762,Phase 2,Severe Alzheimer Disease,"Alkahest, Inc.",unknown,Alzheimer Disease, Hemoglobin less than 10 g/dL in women; and less than 11 g/dL in men.
NCT03790709,Phase 2/Phase 3,Alzheimer Disease,Anavex Life Sciences Corp.,unknown,Alzheimer Disease," Patients who have a progressive medical or neurological condition that in the opinion of the investigator would interfere with the conduct of the study. Exception: If diagnosed with seizures, must be on stable anti-seizure medication for at least 3 months prior to screening."
NCT03790709,Phase 2/Phase 3,Alzheimer Disease,Anavex Life Sciences Corp.,unknown,Alzheimer Disease, Current clinically significant systemic illness that is likely to result in deterioration of the patient's condition or affect the patient's safety during the study.
NCT03790709,Phase 2/Phase 3,Alzheimer Disease,Anavex Life Sciences Corp.,unknown,Alzheimer Disease, History or clinically evident stroke or clinically significant carotid or vertebrobasilar stenosis or plaque.
NCT03790709,Phase 2/Phase 3,Alzheimer Disease,Anavex Life Sciences Corp.,unknown,Alzheimer Disease," History of neurologic (e.g. stroke, traumatic brain injury) or psychiatric condition that the investigator deems may interfere with interpretability of data."
NCT03790709,Phase 2/Phase 3,Alzheimer Disease,Anavex Life Sciences Corp.,unknown,Alzheimer Disease," History of untreated thyroid disorder, Type 1 diabetes, and insulin dependent or uncontrolled Type II diabetes, as determined by the investigator (e.g. non-insulin-controlled Type II diabetes, whose HbA1c value is higher than 8.0%)."
NCT03790709,Phase 2/Phase 3,Alzheimer Disease,Anavex Life Sciences Corp.,unknown,Alzheimer Disease, Body Mass Index (BMI) greater than  30.
NCT03790709,Phase 2/Phase 3,Alzheimer Disease,Anavex Life Sciences Corp.,unknown,Alzheimer Disease, History of clinical hepatic dysfunction.
NCT03790709,Phase 2/Phase 3,Alzheimer Disease,Anavex Life Sciences Corp.,unknown,Alzheimer Disease," Current symptomatic and unstable/uncontrolled gastrointestinal, hepatic, renal, respiratory, cardiovascular, metabolic, immunological, hematological or hormonal disorders."
NCT03790709,Phase 2/Phase 3,Alzheimer Disease,Anavex Life Sciences Corp.,unknown,Alzheimer Disease," Indication of liver disease, defined by serum levels of ALT (SGPT), AST (SGOT), or alkaline phosphatase above 3x upper limit of normal (ULN) as determined during screening."
NCT03790709,Phase 2/Phase 3,Alzheimer Disease,Anavex Life Sciences Corp.,unknown,Alzheimer Disease," Significant history of drug addiction (with the exception of nicotine dependence) or abuse (including alcohol, as defined in DSM-V or in the opinion of the investigator) within the last two years prior to informed consent, or a positive urine drug screen for cocaine, opioid, phencyclidine (PCP), amphetamine or marijuana at screening. Prescription medication yielding a positive drug screen are acceptable except for tricyclic antidepressants (e.g. Amitriptyline, Amoxapine, Desipramine, (Norpramin) Doxepin, Imipramine (Tofranil), Nortriptyline (Pamelor), Protriptyline (Vivactil), Trimipramine (Surmontil))."
NCT03790709,Phase 2/Phase 3,Alzheimer Disease,Anavex Life Sciences Corp.,unknown,Alzheimer Disease," Clinically significant infection within the last 30 days prior screening (e.g., chronic persistent or acute infection, urinary tract infections (UTI))."
NCT03790709,Phase 2/Phase 3,Alzheimer Disease,Anavex Life Sciences Corp.,unknown,Alzheimer Disease," Treatment with immunosuppressive medications (e.g., systemic corticosteroids) within the last 90 days (topical and nasal corticosteroids and inhaled corticosteroids for asthma are permitted) or chemotherapeutic agents for malignancy within the last 3 years."
NCT03790709,Phase 2/Phase 3,Alzheimer Disease,Anavex Life Sciences Corp.,unknown,Alzheimer Disease, Myocardial infarction within the last year.
NCT03790709,Phase 2/Phase 3,Alzheimer Disease,Anavex Life Sciences Corp.,unknown,Alzheimer Disease," History of cancer within the last 3 years, with the exception of basal cell carcinoma and non-metastatic squamous cell carcinoma of the skin and prostate cancer with currently normal PSA."
NCT03790709,Phase 2/Phase 3,Alzheimer Disease,Anavex Life Sciences Corp.,unknown,Alzheimer Disease," Other clinically significant abnormality on physical, neurological, laboratory, or electrocardiogram (ECG) examination (e.g., atrial fibrillation) that could compromise the study or be detrimental to the participant."
NCT03790709,Phase 2/Phase 3,Alzheimer Disease,Anavex Life Sciences Corp.,unknown,Alzheimer Disease, Hemoglobin less than  11 g/dL.
NCT03790709,Phase 2/Phase 3,Alzheimer Disease,Anavex Life Sciences Corp.,unknown,Alzheimer Disease," Have any contraindication to MRI scanning, including cardiac pacemaker/defibrillator, ferromagnetic metal implants (e.g., in skull and cardiac devices or severe claustrophobia)."
NCT03790709,Phase 2/Phase 3,Alzheimer Disease,Anavex Life Sciences Corp.,unknown,Alzheimer Disease, Smoking greater than  1 pack of cigarettes per day (as assessed for the 30 days prior to screening).
NCT03790709,Phase 2/Phase 3,Alzheimer Disease,Anavex Life Sciences Corp.,unknown,Alzheimer Disease, Alcohol use of more than 2 drinks per day.
NCT03790709,Phase 2/Phase 3,Alzheimer Disease,Anavex Life Sciences Corp.,unknown,Alzheimer Disease, Current use of over-the-counter (OTC) supplements or nutraceuticals unless they are on stable dose for at least 3 months prior to screening and are documented in the eCRF.
NCT03790709,Phase 2/Phase 3,Alzheimer Disease,Anavex Life Sciences Corp.,unknown,Alzheimer Disease, Use of over the counter (OTC) or prescription medication for sleep on 2 or more occasions per week.
NCT03790709,Phase 2/Phase 3,Alzheimer Disease,Anavex Life Sciences Corp.,unknown,Alzheimer Disease, Being treated with psychoactive medications on a stable dose for less than 3 month.
NCT03790709,Phase 2/Phase 3,Alzheimer Disease,Anavex Life Sciences Corp.,unknown,Alzheimer Disease, Any prior exposure to ANAVEX2-73.
NCT03790709,Phase 2/Phase 3,Alzheimer Disease,Anavex Life Sciences Corp.,unknown,Alzheimer Disease, Individuals enrolled in previous AD clinical trial involving an investigational drug treatment less than 3 months ago (longer than 3 month ago allowed).
NCT03790709,Phase 2/Phase 3,Alzheimer Disease,Anavex Life Sciences Corp.,unknown,Alzheimer Disease, Any known hypersensitivity to any of the excipients contained in the study drug formulation.
NCT03790709,Phase 2/Phase 3,Alzheimer Disease,Anavex Life Sciences Corp.,unknown,Alzheimer Disease," Any other criteria (such as a clinically significant screening blood test result), which in the opinion of the Investigator causes the participant not to qualify for the study."
NCT03790709,Phase 2/Phase 3,Alzheimer Disease,Anavex Life Sciences Corp.,unknown,Alzheimer Disease, Evidence of cerebrovascular dementia with a Hachinski score of 4 or more.
NCT03790982,Phase 2,Alzheimer's Disease,Zhejiang Hisun Pharmaceutical Co. Ltd.,unknown,Alzheimer Disease," Visual, hearing and verbal communication of subjects cannot meet the needs of cognitive function evaluation."
NCT03790982,Phase 2,Alzheimer's Disease,Zhejiang Hisun Pharmaceutical Co. Ltd.,unknown,Alzheimer Disease," Inability to tolerate MRI procedures or contraindication to MRI, (such as implanted in the body, MRI incompatible pacemakers, implantable cardioverter defibrillators, cochlear implants, aneurysm clips, implanted injection pump, implanted nerve stimulator, metallic splinters in the eye, other magnetic, electrical and other metal implants) [note], or any other situation, in the judgment of the Investigator, is not suitable for magnetic resonance imaging (MRI)."
NCT03790982,Phase 2,Alzheimer's Disease,Zhejiang Hisun Pharmaceutical Co. Ltd.,unknown,Alzheimer Disease, The investigators believe that other severe or unstable conditions may interfere with the cognitive evaluation in clinical trials.
NCT03790982,Phase 2,Alzheimer's Disease,Zhejiang Hisun Pharmaceutical Co. Ltd.,unknown,Alzheimer Disease," Dementia caused by other reasons: vascular dementia, central nervous system infection, endocrine system diseases (such as thyroid disease, parathyroid gland disease) and other reasons."
NCT03801642,Phase 1/Phase 2,Alzheimer Disease,"Jeff Burns, MD",unknown,Alzheimer Disease;Dapagliflozin,Received an investigational product in another clinical study during the last 4 weeks prior to screening
NCT03801642,Phase 1/Phase 2,Alzheimer Disease,"Jeff Burns, MD",unknown,Alzheimer Disease;Dapagliflozin,Diagnosis of Type 1 diabetes
NCT03801642,Phase 1/Phase 2,Alzheimer Disease,"Jeff Burns, MD",unknown,Alzheimer Disease;Dapagliflozin,"Diagnosis of Type 2 diabetes treated with insulin, sulfonylureas, glucagon like peptide1 receptor agonists (GLP-1), thiazolidinedione (TZD) or SGLT2 inhibitors (metformin monotherapy is allowed)."
NCT03801642,Phase 1/Phase 2,Alzheimer Disease,"Jeff Burns, MD",unknown,Alzheimer Disease;Dapagliflozin,Estimated Glomerular Filtration Rate (eGFR; MDRD) less than 45 mL/min at screening or unstable renal disease.
NCT03801642,Phase 1/Phase 2,Alzheimer Disease,"Jeff Burns, MD",unknown,Alzheimer Disease;Dapagliflozin,"Any condition when MRI is contraindicated such as, but not limited to, having a pacemaker or claustrophobia."
NCT03801642,Phase 1/Phase 2,Alzheimer Disease,"Jeff Burns, MD",unknown,Alzheimer Disease;Dapagliflozin,Severe hepatic injury and/or significant abnormal liver function defined as aspartate aminotransferase (AST) greater than 3x upper limit of normal (ULN) and/or alanine aminotransferase (ALT) greater than 3x ULN. Total bilirubin greater than 2.0 mg/dL (34.2 mol/L)
NCT03801642,Phase 1/Phase 2,Alzheimer Disease,"Jeff Burns, MD",unknown,Alzheimer Disease;Dapagliflozin,Intolerance or allergy to dapaglifozin or any other SGLT2 inhibitor or any other substance in the tablets.
NCT03801642,Phase 1/Phase 2,Alzheimer Disease,"Jeff Burns, MD",unknown,Alzheimer Disease;Dapagliflozin,Dementia due to causes other than AD
NCT03801642,Phase 1/Phase 2,Alzheimer Disease,"Jeff Burns, MD",unknown,Alzheimer Disease;Dapagliflozin,History of recurrent urinary tract infection
NCT03801642,Phase 1/Phase 2,Alzheimer Disease,"Jeff Burns, MD",unknown,Alzheimer Disease;Dapagliflozin,Active mycotic genital infection
NCT03801642,Phase 1/Phase 2,Alzheimer Disease,"Jeff Burns, MD",unknown,Alzheimer Disease;Dapagliflozin,History of bladder cancer
NCT03801642,Phase 1/Phase 2,Alzheimer Disease,"Jeff Burns, MD",unknown,Alzheimer Disease;Dapagliflozin,History of diabetic ketoacidosis
NCT03801642,Phase 1/Phase 2,Alzheimer Disease,"Jeff Burns, MD",unknown,Alzheimer Disease;Dapagliflozin,"Potentially confounding, serious, or unstable medical conditions such as:"
NCT03801642,Phase 1/Phase 2,Alzheimer Disease,"Jeff Burns, MD",unknown,Alzheimer Disease;Dapagliflozin,"cancer within the past 3 years (except basal cell, squamous cell, or localized prostate cancer)"
NCT03801642,Phase 1/Phase 2,Alzheimer Disease,"Jeff Burns, MD",unknown,Alzheimer Disease;Dapagliflozin,"a recent cardiac event (i.e. heart attack, angioplasty, etc. within the 3 months prior to screening visit)"
NCT03801642,Phase 1/Phase 2,Alzheimer Disease,"Jeff Burns, MD",unknown,Alzheimer Disease;Dapagliflozin,other conditions that pose a potential safety risk or confounding factor in the investigator's opinion
NCT03801642,Phase 1/Phase 2,Alzheimer Disease,"Jeff Burns, MD",unknown,Alzheimer Disease;Dapagliflozin,Any abnormal physical examination assessment or vital sign assessment at the screening visit that is deemed to be clinically significant by the principal investigator.
NCT03801642,Phase 1/Phase 2,Alzheimer Disease,"Jeff Burns, MD",unknown,Alzheimer Disease;Dapagliflozin,Any abnormal clinical laboratory test result at the screening visit that is deemed to be clinically significant by the principal investigator.
NCT03806478,Phase 2,Alzheimer Disease 3,Aphios,unknown,Alzheimer Disease;Dementia," Clinically significant and active pulmonary, gastrointestinal, renal, hepatic, endocrine or cardiovascular system diseases"
NCT03806478,Phase 2,Alzheimer Disease 3,Aphios,unknown,Alzheimer Disease;Dementia," Other neurological disorders, including but not limited to stroke, Parkinson's Disease, seizure disorder, or head injury with loss of consciousness within the past 5 years"
NCT03806478,Phase 2,Alzheimer Disease 3,Aphios,unknown,Alzheimer Disease;Dementia," DSM-IV Axis I disorder other than Alzheimer's Disease, including amnesic disorders, schizophrenia or schizoaffective disorder, bipolar disorder, current major depressive episode, psychosis, panic, or post-traumatic stress disorder"
NCT03806478,Phase 2,Alzheimer Disease 3,Aphios,unknown,Alzheimer Disease;Dementia," CT scan or MRI evidence of hydrocephalus, stroke, a space-occupying lesion, cerebral infection, or any other clinically significant central nervous system disease"
NCT03806478,Phase 2,Alzheimer Disease 3,Aphios,unknown,Alzheimer Disease;Dementia, Dementia complicated by another organic disease
NCT03806478,Phase 2,Alzheimer Disease 3,Aphios,unknown,Alzheimer Disease;Dementia, Dementia complicated by the presence of predominant delusions
NCT03806478,Phase 2,Alzheimer Disease 3,Aphios,unknown,Alzheimer Disease;Dementia," Patients with a hematological malignancy or solid tumor who are undergoing treatment, who have completed treatment within the past 6 months, or who still have evidence of active disease"
NCT03806478,Phase 2,Alzheimer Disease 3,Aphios,unknown,Alzheimer Disease;Dementia, Current drug or alcohol dependency including nicotine addiction (smokers)
NCT03806478,Phase 2,Alzheimer Disease 3,Aphios,unknown,Alzheimer Disease;Dementia, Subjects receiving immune-suppressants tricyclic antidepressants anticoagulants or chemotherapeutic agents
NCT03806478,Phase 2,Alzheimer Disease 3,Aphios,unknown,Alzheimer Disease;Dementia, Hypertension that is poorly controlled or managed
NCT03806478,Phase 2,Alzheimer Disease 3,Aphios,unknown,Alzheimer Disease;Dementia," Any medical or neurological/neurodegenerative condition (other than AD) that, in the opinion of the Investigator, might be a contributing cause to the participant's cognitive impairment or could lead to discontinuation, lack of compliance, interference with study assessments, or safety concerns"
NCT03806478,Phase 2,Alzheimer Disease 3,Aphios,unknown,Alzheimer Disease;Dementia," Clinically significant, unstable psychiatric illness"
NCT03806478,Phase 2,Alzheimer Disease 3,Aphios,unknown,Alzheimer Disease;Dementia, Have had a stroke or Transient Ischemic Attack (TIA) or unexplained loss of consciousness in the past 1 year
NCT03806478,Phase 2,Alzheimer Disease 3,Aphios,unknown,Alzheimer Disease;Dementia," Relevant brain hemorrhage, bleeding disorder and cerebrovascular abnormalities"
NCT03806478,Phase 2,Alzheimer Disease 3,Aphios,unknown,Alzheimer Disease;Dementia," History of unstable angina, myocardial infarction, chronic heart failure or clinically significant conduction abnormalities within 1 year prior to Screening Visit 1"
NCT03806478,Phase 2,Alzheimer Disease 3,Aphios,unknown,Alzheimer Disease;Dementia, Indication of impaired renal or liver function
NCT03806478,Phase 2,Alzheimer Disease 3,Aphios,unknown,Alzheimer Disease;Dementia, Clinically significant systemic illness or serious infection within 30 days prior to or during the screening period
NCT03806478,Phase 2,Alzheimer Disease 3,Aphios,unknown,Alzheimer Disease;Dementia," Use of allowed medications for chronic conditions at doses that have not been stable for at least 4 weeks prior to Screening Visit 1, or use of AD medications at doses that have not been stable for at least 8 weeks prior to Screening Visit 1"
NCT03806478,Phase 2,Alzheimer Disease 3,Aphios,unknown,Alzheimer Disease;Dementia," Use of any medications that, in the opinion of the Investigator, may contribute to cognitive impairment, put the participants at higher risk for adverse events (AEs), or impair the participant's ability to perform cognitive testing or complete study procedures."
NCT03806478,Phase 2,Alzheimer Disease 3,Aphios,unknown,Alzheimer Disease;Dementia, Contraindications to study procedures
NCT03817684,Phase 2,Alzheimer's Disease,Tetra Discovery Partners,unknown,Alzheimer Disease,Any medical or neurological condition (other than early stage AD) that might be a contributing cause to the subject's cognitive impairment.
NCT03817684,Phase 2,Alzheimer's Disease,Tetra Discovery Partners,unknown,Alzheimer Disease,"History of stroke or multiple (greater than 3 discreet episodes) Transient Ischemic Attacks (TIAs), severe head trauma with cognitive sequelae, uncontrolled seizures, or unexplained prolonged loss of consciousness (greater than  1 minute) during the past year."
NCT03817684,Phase 2,Alzheimer's Disease,Tetra Discovery Partners,unknown,Alzheimer Disease,Clinically significant major psychiatric illness during the past 6 months.
NCT03817684,Phase 2,Alzheimer's Disease,Tetra Discovery Partners,unknown,Alzheimer Disease,"History of unstable angina, myocardial infarction, chronic heart failure, or clinically significant conduction abnormalities during the past year."
NCT03817684,Phase 2,Alzheimer's Disease,Tetra Discovery Partners,unknown,Alzheimer Disease,Clinically significant liver or renal disease.
NCT03817684,Phase 2,Alzheimer's Disease,Tetra Discovery Partners,unknown,Alzheimer Disease,"Clinically significant abnormality, in the Investigator's judgment, in hematology, chemistry, or urinalysis."
NCT03817684,Phase 2,Alzheimer's Disease,Tetra Discovery Partners,unknown,Alzheimer Disease,Positive serology results for hepatitis B surface antigen (HbsAg) or hepatitis C virus (HCV).
NCT03817684,Phase 2,Alzheimer's Disease,Tetra Discovery Partners,unknown,Alzheimer Disease,Abnormal liver function test at the Screening Visit (aspartate aminotransferase or alanine aminotransferase greater than 2
NCT03817684,Phase 2,Alzheimer's Disease,Tetra Discovery Partners,unknown,Alzheimer Disease,"  the upper limit of normal [ULN], or total bilirubin greater than 1.7  ULN, based on appropriate age and gender normal values). Subjects may be re-screened once."
NCT03817684,Phase 2,Alzheimer's Disease,Tetra Discovery Partners,unknown,Alzheimer Disease,"Marked hypotension (systolic blood pressure [BP] 90 mmHg or diastolic BP 50 mmHg) or hypertension (systolic BP 160 mmHg or diastolic BP 100 mmHg) based on sitting values. O ut-of-range results may be repeated once at Screening, and eligibility must be confirmed at Baseline."
NCT03817684,Phase 2,Alzheimer's Disease,Tetra Discovery Partners,unknown,Alzheimer Disease,"Marked bradycardia (heart rate 45 beats per minute [bpm]) or tachycardia (heart rate 115 bpm) based on supine ECG values. Out-of-range results may be repeated once at Screening, and eligibility must be confirmed at Baseline."
NCT03817684,Phase 2,Alzheimer's Disease,Tetra Discovery Partners,unknown,Alzheimer Disease,"Clinically important conduction abnormalities on ECG, or evidence or history of long QT syndrome based on supine ECG values obtained at Screening. Out-of-range results may be repeated once and eligibility confirmed at Baseline."
NCT03817684,Phase 2,Alzheimer's Disease,Tetra Discovery Partners,unknown,Alzheimer Disease,Active gastric or duodenal ulcers or other diseases of the gastrointestinal tract that could interfere with absorption of study drug. Note: Subjects with a history of appendectomy or cholecystectomy may be enrolled.
NCT03817684,Phase 2,Alzheimer's Disease,Tetra Discovery Partners,unknown,Alzheimer Disease,Active acute or chronic infectious diseases that would interfere with subject's participation in the study.
NCT03817684,Phase 2,Alzheimer's Disease,Tetra Discovery Partners,unknown,Alzheimer Disease,"Unable to discontinue centrally active medications (other than cholinesterase inhibitors), including memantine, psychotropic drugs other than SSRIs (which must have been stable for 2 months and remain stable throughout the study), sedative antihistamines or other centrally active medications with potential cognitive effects (e.g., CNS-penetrant beta blockers)."
NCT03817684,Phase 2,Alzheimer's Disease,Tetra Discovery Partners,unknown,Alzheimer Disease,"Unable to discontinue moderate to strong inhibitors or inducers of CYP3A4, CYP2D6, or other cytochromes at least 14 days prior to the first dose of study drug. A complete listing of such inhibitors or inducers may be found in http://medicine.iupui.edu/clinpharm/ddis/main-table (Other prescription or non-prescription drugs such as antihypertensive or cholesterol lowering agents are allowed, if, in the Investigator's judgement, they would not interfere with the study medication or the cognitive testing.)"
NCT03817684,Phase 2,Alzheimer's Disease,Tetra Discovery Partners,unknown,Alzheimer Disease,A suicidal ideation intensity score of 3 or higher per screening Columbia Suicide Severity Rating Scale (CSSRS) assessment on Day 1 (Baseline) and/or any suicidal behavior within the past 28 days.
NCT03817684,Phase 2,Alzheimer's Disease,Tetra Discovery Partners,unknown,Alzheimer Disease,"History of chronic alcohol or other substance abuse, including marijuana, within the previous year prior to the Screening visit (per the current edition of the Diagnostic and Statistical Manual of Mental Disorders, 5th Edition: DSM-5), or regular (daily) consumption of alcohol exceeding two bottles of beer, or the equivalent amount of other forms of alcohol (1 serving = 12 oz beer, 5.0 oz wine, or 1.5 oz distilled spirits)."
NCT03817684,Phase 2,Alzheimer's Disease,Tetra Discovery Partners,unknown,Alzheimer Disease,"Inability or unwillingness to comply with the protocol, including performing the cognitive function tests, or likely inability to complete the study."
NCT03817684,Phase 2,Alzheimer's Disease,Tetra Discovery Partners,unknown,Alzheimer Disease,Participation in other clinical studies involving investigational drug within the previous 30 days prior to the Screening Visit.
NCT03817684,Phase 2,Alzheimer's Disease,Tetra Discovery Partners,unknown,Alzheimer Disease,"Donation of blood within 4 weeks, or blood products within 2 weeks, prior to first study drug administration."
NCT03817684,Phase 2,Alzheimer's Disease,Tetra Discovery Partners,unknown,Alzheimer Disease,"History of clinically significant drug allergy that includes symptoms such as shortness of breath, rash, or edema."
NCT03817684,Phase 2,Alzheimer's Disease,Tetra Discovery Partners,unknown,Alzheimer Disease,Clinically significant B12 deficiency within 12 months prior to Visit 1 (Screening). Participants on stable replacement therapy for a minimum of 3 consecutive months immediately prior to Visit 1 (Screening) may be included
NCT03828747,Phase 2,Alzheimer's Disease,"Genentech, Inc.",unknown,Alzheimer Disease, Pregnant or breastfeeding
NCT03828747,Phase 2,Alzheimer's Disease,"Genentech, Inc.",unknown,Alzheimer Disease, Inability to tolerate MRI procedures or contraindication to MRI
NCT03828747,Phase 2,Alzheimer's Disease,"Genentech, Inc.",unknown,Alzheimer Disease, Contraindication to PET imaging
NCT03828747,Phase 2,Alzheimer's Disease,"Genentech, Inc.",unknown,Alzheimer Disease, Residence in a skilled nursing facility
NCT03828747,Phase 2,Alzheimer's Disease,"Genentech, Inc.",unknown,Alzheimer Disease," Any serious medical condition or abnormality in clinical laboratory tests that, in the investigator's judgment, precludes the patient's safe participation in and completion of the study, or bias the assessment of the clinical or mental status of the participant to a significant degree"
NCT03828747,Phase 2,Alzheimer's Disease,"Genentech, Inc.",unknown,Alzheimer Disease, Any evidence of a condition other than AD that may affect cognition
NCT03828747,Phase 2,Alzheimer's Disease,"Genentech, Inc.",unknown,Alzheimer Disease, Substance abuse within the past 2 years
NCT03828747,Phase 2,Alzheimer's Disease,"Genentech, Inc.",unknown,Alzheimer Disease," Use of any experimental therapy within 90 days or 5 half-lives prior to screening, whichever is greater, or any passive immunotherapy against tau"
