NCT#	phase	condition	sponsor	start_date	mesh_list	criterion
NCT04558866	Phase 2	Prostate Cancer	Latin American Cooperative Oncology Group	10-Feb-15	Prostatic Neoplasms	WBC < 2000/μL; Neutrophils < 1500/uL; Platelets <100x103/uL; Hemoglobin < 9.0 g/dL
NCT04558866	Phase 2	Prostate Cancer	Latin American Cooperative Oncology Group	10-Feb-15	Prostatic Neoplasms	Serum creatinine > 2x ULN unless creatinine clearance ≥ 40 mL/min (measured or calculated using the Cockroft-Gault formula).
NCT04558866	Phase 2	Prostate Cancer	Latin American Cooperative Oncology Group	10-Feb-15	Prostatic Neoplasms	AST/ALT: > 3.0 x ULN; Total bilirubin >1.5 x ULN (except participants with Gilbert Syndrome who must have a total bilirubin level of < 3.0x ULN). 14. History of allergy or hypersensitivity to study drug components. 
NCT04560725		Prostate Cancer	Beijing Cancer Hospital	10-Feb-15	Prostatic Neoplasms	Significant hepatic or renal dysfunction;
NCT04560725		Prostate Cancer	Beijing Cancer Hospital	10-Feb-15	Prostatic Neoplasms	Patients with malignant tumors other than prostate cancer within 2 years;
NCT04560725		Prostate Cancer	Beijing Cancer Hospital	10-Feb-15	Prostatic Neoplasms	Ready to pregnant;
NCT04560725		Prostate Cancer	Beijing Cancer Hospital	10-Feb-15	Prostatic Neoplasms	The patient can not tolerate all clinical tests. 
NCT04563936	Phase 3	Prostate Cancer	Luye Pharma Group Ltd.	10-Feb-15	Prostatic Neoplasms	" 1. Patients with prostate cancer who receive previous or ongoing endocrine therapy (surgical castration or other endocrine therapy including GnRH receptor agonists, GnRH receptor antagonists, anti-androgens, estrogens, megestrol acetate, etc.), except for patients with prostate cancer undergoing prostatectomy, radiotherapy or cryotherapy who have received neoadjuvant/adjuvant endocrine therapy for no more than 6 months and discontinued the above therapy more than 6 months before screening. 2. Has received prostatic surgery within 4 weeks prior to the Screening Visit, or plan to receive surgical treatment during the trial. 3. Patients with confirmed or suspected hormone-resistant prostate cancer. 4. Has previously received hypophysectomy or adrenalectomy, or who have pituitary lesions. 5. Has received 5-α reductase inhibitors (finasteride, dutasteride, eridasteride, etc.) within 1 month before the first dose. 6. Has previously received goserelin. 7. Has received an investigational drug, an investigational biological product or an investigational medical device, and discontinued within 1 month or 5 half-lives of the corresponding drug before the screening visit, whichever is longer. 8. History of severe asthma, anaphylaxis, or severe urticaria and/or angioedema. 9. History or presence of another malignancy, other than surgically removed squamous/basal cell carcinoma of the skin, within the last 5 years. 10. History of the following medical histories within 6 months: myocardial infarction, unstable angina, coronary revascularization, New York Heart Association (NYHA) class ≥ II cardiac insufficiency, severe unstable arrhythmia; Or the presence of arrhythmia requiring treatment at the screening period. 11. Hypertensive patients with poor blood pressure control after medication (SBP ≥ 160 mmHg or DBP ≥ 100 mmHg at the screening visit). 12. Has received coumarin anticoagulants. 13. Patients with type 1 diabetes or type 2 diabetes with poor glycemic control (glycosylated hemoglobin > 8% at the screening visit). 14. Has congenital long QT syndrome or QT/QTc interval prolongation (QTc ≥ 450 ms) at the screening visit; Or has received drugs that may prolong QT/QTc interval at the screening visit. 15. Alcoholics, drug addicts or drug abusers. 16. Patients of childbearing potential who refuse using effective contraception during the entire trial. 17. Patients with viral hepatitis B who are taking anti-hepatitis B virus (HBV) drugs or need drug treatment (those who need drug treatment must meet the following 2 conditions at the same time: 1. HBV DNA level: HBeAg-positive patients, HBV DNA ≥ 20,000 IU/ml [equivalent to 10^5 copies/mL]; HBeAg-negative patients, HBV DNA ≥ 2,000 IU/ml [equivalent to 10^4 copies/mL]; 2. ALT ≥ 2 x ULN). 18. Patients who are seropositive for hepatitis C virus (HCV) antibody or human immunodeficiency virus (HIV) antibody. 19. Known to be allergic to the active ingredients or any excipients of the investigational drug, or other GnRH analogues. 20. Other conditions considered unsuitable for enrollment by the investigator (such as spinal cord compression due to prostate cancer metastatic lesions of pyramid, pulmonary interstitial disease or other serious diseases). "
NCT04565457	Early Phase 1	Prostate Cancer;Head and Neck Cancers;Upper Abdomen Cancers	"University of Colorado, Denver"	10-Feb-15	Head and Neck Neoplasms	" 1. Metallic implants in the CBCT scan volume, such as hip prostheses or spine stabilization hardware. Dental implants, filings, or fiducial markers may be acceptable, and the decision for inclusion/exclusion will be on a case-by-case basis, by reviewing prior CT images of the study candidate. Patient's prior CT images will be reviewed by the PI. Patients who do not have the ability to lie still for the duration of his/her CBCT imaging and treatment should be excluded. If image artifacts in prior scans are deemed excessive, patient will be excluded from the study. 2. Known pregnancy. (Per SOC, a pregnancy test will be performed prior to CBCT scan on Day 1. At this time, women of child-bearing potential will receive a pregnancy test to reconfirm eligibility). "
NCT04565496	Phase 2	Prostate Cancer	IRCCS San Raffaele	10-Feb-15	Prostatic Neoplasms	" 1. Has received prior therapy with an anti-PD-1, anti-PD-L1, or anti-PD-L2 agent or with an agent directed to another stimulatory or co-inhibitory T-cell receptor (eg, CTLA-4, OX-40, CD137). 2. Has received prior systemic anti-cancer therapy including investigational agents within 4 weeks prior to allocation. 3. Has received prior surgery or radiotherapy for PCa. 4. Has received a live vaccine within 30 days prior to the first dose of study drug. Examples of live vaccines include, but are not limited to, the following: measles, mumps, rubella, varicella/zoster (chicken pox), yellow fever, rabies, Bacillus Calmette-Guérin (BCG), and typhoid vaccine. Seasonal influenza vaccines for injection are generally killed virus vaccines and are allowed; however, intranasal influenza vaccines (eg, FluMist®) are live attenuated vaccines and are not allowed. 5. Is currently participating in or has participated in a study of an investigational agent or has used an investigational device within 4 weeks prior to the first dose of study treatment. Note: Participants who have entered the follow-up phase of an investigational study may participate as long as it has been 4 weeks after the last dose of the previous investigational agent. 6. Has a diagnosis of immunodeficiency or is receiving chronic systemic steroid therapy (in dosing exceeding 10 mg daily of prednisone equivalent) or any other form of immunosuppressive therapy within 7 days prior to the first dose of study drug. 7. Has a known additional malignancy that is progressing or has required active treatment within the past 3 years. Note: Participants with basal cell carcinoma of the skin, squamous cell carcinoma of the skin, or carcinoma in situ (e.g. breast carcinoma, cervical cancer in situ) that have undergone potentially curative therapy are not excluded. 8. Has known active CNS metastases and/or carcinomatous meningitis. Participants with previously treated brain metastases may participate provided they are radiologically stable, i.e. without evidence of progression for at least 4 weeks by repeat imaging (note that the repeat imaging should be performed during study screening), clinically stable and without requirement of steroid treatment for at least 14 days prior to first dose of study treatment. 9. Has active autoimmune disease that has required systemic treatment in the past 2 years (i.e. with use of disease modifying agents, corticosteroids or immunosuppressive drugs). Replacement therapy (eg., thyroxine, insulin, or physiologic corticosteroid replacement therapy for adrenal or pituitary insufficiency, etc.) is not considered a form of systemic treatment. 10. Has a history of (non-infectious) pneumonitis that required steroids or has current pneumonitis. 11. Has an active infection requiring systemic therapy. 12. Has a known history of Human Immunodeficiency Virus (HIV). Note: No HIV testing is required unless mandated by local health authority. 13. Has a known history of hepatitis infection (defined as having a positive hepatitis B surface antigen [HBsAg] test at screening) or hepatitis C. Patients with past hepatitis B virus (HBV) infection or resolved HBV infection (defined as having a negative HBsAg test and a positive antibody to hepatitis B core antigen [anti-HBc] antibody test) are eligible. Patients positive for hepatitis C virus (HCV) antibody are eligible only if polymerase chain reaction (PCR) is negative for HCV RNA. 14. Has a known history of active TB (Bacillus Tuberculosis). 15. Has a history or current evidence of any condition, therapy, or laboratory abnormality that might confound the results of the study, interfere with the subject's participation for the full duration of the study, or is not in the best interest of the subject to participate, in the opinion of the treating investigator. 16. Has known psychiatric or substance abuse disorders that would interfere with cooperation with the requirements of the trial. 17. Has a history or current evidence of unstable cardiovascular disease 18. Has a history or current evidence of congestive heart failure 19. Severe hypersensitivity (Grade 3) to pembrolizumab and/or any of its excipients "
NCT04569461	Phase 2	Prostate Cancer	"Daniel George, MD"	10-Feb-15	Prostatic Neoplasms	" 1. History of or known bone, brain, visceral, or soft tissue metastasis, including lymph nodes based on standard of care imaging with CT or pelvic MRI showing no LNs greater than 1.5cm and bone scan showing no evidence of bone metastasis. 2. Prior pelvic radiation or prostate cryotherapy or high-intensity focused ultrasound (HIFU) 3. Any prior treatment with PD-1 or PD-L1 checkpoint inhibitors or with an agent directed to another stimulatory or co-inhibitory T-cell receptor (eg, CTLA-4, OX 40, CD137, PD-L2). 4. Is currently participating in or has participated in a study of an investigational agent (or used an investigational device) within 4 weeks prior to the first dose of study treatment. a. Note: Participants who have entered the follow-up phase of an investigational study may participate as long as it has been 4 weeks after the last dose of the previous investigational agent. 5. Prior therapy for prostate cancer a. Exceptions: Previous alpha-reductase inhibitor use allowed IF patient has not been taking for at least 30 days prior to study treatment initiation, OR if alpha reductase inhibitor was not used as a primary treatment of prostate cancer and the PSA on alpha-reductase inhibitor remains within eligibility when doubled. ] 6. Any concurrent chemotherapy, investigational product, biologic, or hormonal therapy for cancer treatment. Concurrent use of hormonal therapy for non-cancer-related conditions (e.g., hormone replacement therapy) is acceptable. 7. Has active autoimmune disease that has required systemic treatment in the past 2 years (i.e. with use of disease modifying agents, corticosteroids beyond prednisone 10mg daily or equivalent, or other immunosuppressive drugs). Replacement therapy (eg., thyroxine, insulin, or physiologic corticosteroid replacement therapy for adrenal or pituitary insufficiency, etc.) is not considered a form of systemic treatment. 8. Presence of a condition requiring chronic steroid use (equivalent to >10 mg of prednisone daily) or other immunosuppressive drugs (i.e., for organ transplant). The following are exceptions to this criterion: 1. Intranasal, inhaled, topical steroids, or local steroid injections (e.g., intra articular injection) 2. Steroids as premedication for hypersensitivity reactions (e.g., CT scan premedication) 9. Uncontrolled intercurrent illness, including but not limited to, ongoing or active infection, symptomatic congestive heart failure, uncontrolled hypertension, unstable angina pectoris, cardiac arrhythmia, interstitial lung disease, serious chronic gastrointestinal conditions associated with diarrhea, or psychiatric illness/social situations that would limit compliance with study requirement, substantially increase risk of incurring AEs or compromise the ability of the patient to give written informed consent 10. History of another primary malignancy except for: c. Malignancy treated with curative intent and with no known active disease ≥5 years before the first dose of IP and of low potential risk for recurrence d. Adequately treated non-melanoma skin cancer or lentigo maligna without evidence of disease e. Adequately treated carcinoma in situ without evidence of disease 11. History of allogenic stem cell transplant 12. History of active primary immunodeficiency 13. Known history of human immunodeficiency virus 14. Has a known history of Hepatitis B (defined as Hepatitis B surface antigen [HBsAg] reactive) or known active Hepatitis C virus (defined as HCV RNA [qualitative] is detected) infection. 15. Has received a live vaccine within 30 days prior to the first dose of study drug. Examples of live vaccines include, but are not limited to, the following: measles, mumps, rubella, varicella/zoster (chicken pox), yellow fever, rabies, Bacillus Calmette-Guérin (BCG), and typhoid vaccine. Seasonal influenza vaccines for injection are generally killed virus vaccines and are allowed; however, intranasal influenza vaccines (eg, FluMist®) are live attenuated vaccines and are not allowed. 16. Has a history of (non-infectious) pneumonitis that required steroids or has current pneumonitis. 17. Any condition which, in the opinion of the investigator, would preclude participation in this trial "
NCT04571762		Prostate Cancer	University of Zurich	10-Feb-15	Prostatic Neoplasms	"Previous radical treatment for prostate cancer - either radiation therapy (external or brachytherapy), surgery, TUR-P, cryosurgery, or HIFU;"
NCT04571762		Prostate Cancer	University of Zurich	10-Feb-15	Prostatic Neoplasms	"Contraindications for MRI, e.g., patients with metal fragments or implanted devices that are not MR compatible such as certain types of pacemakers and aneurysm clips or severe claustrophobia;"
NCT04571762		Prostate Cancer	University of Zurich	10-Feb-15	Prostatic Neoplasms	Lack of safe contraception;
NCT04571762		Prostate Cancer	University of Zurich	10-Feb-15	Prostatic Neoplasms	"Known or suspected non-compliance, drug or alcohol abuse;"
NCT04571762		Prostate Cancer	University of Zurich	10-Feb-15	Prostatic Neoplasms	"Inability to follow the procedures of the trial, e.g. due to language problems of the participant;"
NCT04571762		Prostate Cancer	University of Zurich	10-Feb-15	Prostatic Neoplasms	"Enrolment of the investigator, his/her family members, employees and other dependent persons. "
NCT04571840		Prostate Cancer	"University College, London"	10-Feb-15	Prostatic Neoplasms	 1. Prior prostate biopsy 2. Prior treatment for prostate cancer 3. Prior prostate MRI on a previous encounter 4. Contraindication to MRI 5. Contraindication to prostate biopsy 6. Unfit to undergo any procedures listed in protocol 
NCT04574401	Phase 1	Prostate Cancer	Intuitive Surgical	10-Feb-15	Prostatic Neoplasms	Subject has known active hepatitis B virus (HBV) or hepatitis C virus (HCV) infection
NCT04574401	Phase 1	Prostate Cancer	Intuitive Surgical	10-Feb-15	Prostatic Neoplasms	Subject is currently participating in and receiving study therapy or has participated in a study of an investigational agent within the past 6 months; is receiving study therapy or is involved in a significant risk investigational device study within the past 6 months
NCT04574401	Phase 1	Prostate Cancer	Intuitive Surgical	10-Feb-15	Prostatic Neoplasms	"Subject has any other condition or personal circumstance that, in the judgment of the Investigator, might interfere with the collection of complete quality data or represents an unacceptable safety profile"
NCT04574401	Phase 1	Prostate Cancer	Intuitive Surgical	10-Feb-15	Prostatic Neoplasms	Subject has a known history of bone metastasis documented on the basis of bone scans and/or biopsy
NCT04574401	Phase 1	Prostate Cancer	Intuitive Surgical	10-Feb-15	Prostatic Neoplasms	Subject has a known history of acute or chronic liver or kidney disease 
NCT04576871	Early Phase 1	Prostate Cancer	Weill Medical College of Cornell University	10-Feb-15	Prostatic Neoplasms	" 1. Implantation of investigational medical device ≤4 weeks of Treatment Visit 1 (Day 1) or current enrollment in oncologic investigational drug or device study 2. Use of investigational drugs ≤4 weeks or <5 half-lives of Cycle 1, Day 1 or current enrollment in investigational oncology drug or device study 3. Prior systemic bone-seeking beta-emitting radioisotopes. Prior radium-223 is allowed provided last dose was at least 12 weeks prior to C1D1 on this protocol 4. History of deep vein thrombosis and/or pulmonary embolus within 1 month of C1D1 5. Other serious illness(es) involving the cardiac, respiratory, CNS, renal, hepatic or hematological organ systems which might preclude completion of this study or interfere with determination of causality of any adverse effects experienced in this study 6. Radiation therapy ≤4 weeks of Day 1 Cycle 1 7. Having partners of childbearing potential and not willing to use a method of birth control deemed acceptable by the principle investigator and chairperson during the study and for 1 month after last study drug administration 8. Currently active other malignancy other than non-melanoma skin cancer. Patients are considered not to have ""currently active"" malignancy if they have completed any necessary therapy and are considered by their physician to be at less than 30% risk of relapse 9. Known history of known myelodysplastic syndrome "
NCT04577222		Prostate Cancer;Erectile Dysfunction;Urinary Incontinence	Rabin Medical Center	10-Feb-15	Urinary Incontinence;Erectile Dysfunction	 Patients who did not undergo NVB preservation or technical inability to create flap 
NCT04581109		Prostate Cancer	"University Hospital, Montpellier"	10-Feb-15	Prostatic Neoplasms	Non-metastatic prostate cancer in biological and/or clinical recurrence after hormone-suppression (nmCRPC)
NCT04581109		Prostate Cancer	"University Hospital, Montpellier"	10-Feb-15	Prostatic Neoplasms	Other active or treated cancer less than 5 years old
NCT04581109		Prostate Cancer	"University Hospital, Montpellier"	10-Feb-15	Prostatic Neoplasms	Be protected by law (guardianship or curatorship)
NCT04581109		Prostate Cancer	"University Hospital, Montpellier"	10-Feb-15	Prostatic Neoplasms	Be deprived of liberty by administrative decision
NCT04581109		Prostate Cancer	"University Hospital, Montpellier"	10-Feb-15	Prostatic Neoplasms	"Not being affiliated to a social security scheme, or not being a beneficiary of such a plan"
NCT04581109		Prostate Cancer	"University Hospital, Montpellier"	10-Feb-15	Prostatic Neoplasms	Being in a period of exclusion from another protocol
NCT04581109		Prostate Cancer	"University Hospital, Montpellier"	10-Feb-15	Prostatic Neoplasms	Inability to understand and/or respond to questionnaires
NCT04581109		Prostate Cancer	"University Hospital, Montpellier"	10-Feb-15	Prostatic Neoplasms	"Inability to understand the nature, purpose and methodology of the study"
NCT04581109		Prostate Cancer	"University Hospital, Montpellier"	10-Feb-15	Prostatic Neoplasms	Refusal to sign informed consent 
NCT04582656		Prostate Cancer	Koelis	10-Feb-15	Prostatic Neoplasms	Past medical history of prostate surgery
NCT04582656		Prostate Cancer	Koelis	10-Feb-15	Prostatic Neoplasms	Past medical history of radiotherapy or pelvic trauma
NCT04582656		Prostate Cancer	Koelis	10-Feb-15	Prostatic Neoplasms	Past medical history of acute prostatitis
NCT04582656		Prostate Cancer	Koelis	10-Feb-15	Prostatic Neoplasms	Presently taking hormonal manipulation or androgen supplements.
NCT04582656		Prostate Cancer	Koelis	10-Feb-15	Prostatic Neoplasms	"Past medical history of cancer in the 5 previous years, excluding a non-metastatic basal cell carcinoma of the skin"
NCT04582656		Prostate Cancer	Koelis	10-Feb-15	Prostatic Neoplasms	"Severe BPH-related urinary tract symptoms, defined by an IPSS score >18"
NCT04582656		Prostate Cancer	Koelis	10-Feb-15	Prostatic Neoplasms	"Serious medical illness, including any of the following: uncontrolled congestive heart failure, uncontrolled angina, myocardial infarction, cerebrovascular event within 6 months prior to the screening visit"
NCT04582656		Prostate Cancer	Koelis	10-Feb-15	Prostatic Neoplasms	Contraindications for MRI exam
NCT04582656		Prostate Cancer	Koelis	10-Feb-15	Prostatic Neoplasms	Extracapsular cancer extension or seminal vesicles or pelvic lymph node invasion suspected on prostate MRI
NCT04582656		Prostate Cancer	Koelis	10-Feb-15	Prostatic Neoplasms	Presence of two or more clinically significant cancer foci in the inclusion biopsy exam
NCT04582656		Prostate Cancer	Koelis	10-Feb-15	Prostatic Neoplasms	Presence of a clinically significant cancer with a Gleason score ≥8 (Grade Group ≥4)
NCT04582656		Prostate Cancer	Koelis	10-Feb-15	Prostatic Neoplasms	Tumor largest axis >12 mm on the prostate MRI
NCT04582656		Prostate Cancer	Koelis	10-Feb-15	Prostatic Neoplasms	Distance between the cancer focus and the apex <10 mm on the prostate MRI
NCT04582656		Prostate Cancer	Koelis	10-Feb-15	Prostatic Neoplasms	Distance between the cancer focus and the rectum <5 mm on the prostate MRI
NCT04582656		Prostate Cancer	Koelis	10-Feb-15	Prostatic Neoplasms	Patient already participating in an interventional clinical trial
NCT04582656		Prostate Cancer	Koelis	10-Feb-15	Prostatic Neoplasms	Patient protected by law 
NCT04589468		Breast Cancer;Prostate Cancer;Colorectal Cancer;Stage I Breast Cancer;Stage II Breast Cancer;Stage III Breast Cancer;Stage I Prostate Cancer;Stage II Prostate Cancer;Stage III Prostate Cancer;Stage I Colorectal Cancer;Stage II Colorectal Cancer;Stage III Colorectal Cancer	Memorial Sloan Kettering Cancer Center	10-Feb-15	Breast Neoplasms;Prostatic Neoplasms;Colorectal Neoplasms	Enrollment onto any other interventional investigational study
NCT04589468		Breast Cancer;Prostate Cancer;Colorectal Cancer;Stage I Breast Cancer;Stage II Breast Cancer;Stage III Breast Cancer;Stage I Prostate Cancer;Stage II Prostate Cancer;Stage III Prostate Cancer;Stage I Colorectal Cancer;Stage II Colorectal Cancer;Stage III Colorectal Cancer	Memorial Sloan Kettering Cancer Center	10-Feb-15	Breast Neoplasms;Prostatic Neoplasms;Colorectal Neoplasms	Any other current diagnosis of invasive cancer of any kind
NCT04589468		Breast Cancer;Prostate Cancer;Colorectal Cancer;Stage I Breast Cancer;Stage II Breast Cancer;Stage III Breast Cancer;Stage I Prostate Cancer;Stage II Prostate Cancer;Stage III Prostate Cancer;Stage I Colorectal Cancer;Stage II Colorectal Cancer;Stage III Colorectal Cancer	Memorial Sloan Kettering Cancer Center	10-Feb-15	Breast Neoplasms;Prostatic Neoplasms;Colorectal Neoplasms	Distant metastatic malignancy of any kind
NCT04589468		Breast Cancer;Prostate Cancer;Colorectal Cancer;Stage I Breast Cancer;Stage II Breast Cancer;Stage III Breast Cancer;Stage I Prostate Cancer;Stage II Prostate Cancer;Stage III Prostate Cancer;Stage I Colorectal Cancer;Stage II Colorectal Cancer;Stage III Colorectal Cancer	Memorial Sloan Kettering Cancer Center	10-Feb-15	Breast Neoplasms;Prostatic Neoplasms;Colorectal Neoplasms	"Any other condition or intercurrent illness that, in the opinion of the investigator, makes the subject a poor candidate for study participation "
NCT04595019		Prostate Cancer	"Institute of Cancer Research, United Kingdom"	10-Feb-15	Prostatic Neoplasms	" 1. Contraindications to MRI (e.g. pacemaker, potentially mobile metal implant, claustrophobia) 2. International Prostate Symptom Score (IPSS) 13 or higher 3. Post-void residual >100 mls 4. Prostate volume >80cc 5. Comorbidities which predispose to significant toxicity (e.g. inflammatory bowel disease) or preclude long term follow up 6. Unilateral or bilateral total hip replacement, or other pelvic metalwork which causes artefact on diffusion-weighted imaging 7. Previous pelvic radiotherapy 8. Patients needing 2-3 years of ADT due to disease parameters. 9. Previous invasive malignancy within the last 2 years excluding basal or squamous cell carcinomas of the skin, low risk non-muscle invasive bladder cancer (assuming cystoscopic follow up now negative) or small renal masses on surveillance. "
NCT04596917		Prostate Cancer	Johns Hopkins University	10-Feb-15	Prostatic Neoplasms	All patients who do not speak or understand the English language to the extent that it precludes their ability to provide informed consent for the study 
NCT04599218		Prostate Disease;Elevated Prostate Specific Antigen;Family History of Prostate Cancer;Positive Digital Rectal Exam;Prostate Cancer	Ardeshir Rastinehad	10-Feb-15	Prostatic Neoplasms;Prostatic Diseases	 1. Patients with an altered mental status that precludes understanding or consenting for the biopsy procedure will be excluded from this study 2. Patients unlikely able to hold reasonably still on a procedure table for the length of the procedure 3. Patients with pacemakers or automatic implantable cardiac defibrillators (contraindications to MRI) 4. Patients with uncorrectable coagulopathies. 
NCT04604158		Cancer;Cancer Metastatic;Neoplasms;Breast Cancer;Lung Cancer;Glioblastoma;Prostate Cancer;Gynecologic Cancer;Colorectal Cancer;Sarcoma;Kidney Cancer;Bladder Cancer;Lymphoma;Leukemia;Head and Neck Cancer;Pancreas Cancer;Multiple Myeloma;Anxiety;Social Isolation;Stress;Loneliness;Melanoma;Uterine Cancer	Gillian Gresham	10-Feb-15	Multiple Myeloma;Glioblastoma;Kidney Neoplasms;Pancreatic Neoplasms;Uterine Neoplasms;Anxiety Disorders	Hearing loss or vision impairment that would preclude the participant from accessing and using the app (use of hearing aids or visual aids is acceptable) based on self-report. 
NCT04607135		Prostate Cancer	Duke University	10-Feb-15	Prostatic Neoplasms	"Men who have had previous treatment for PCa including radiation, cryoablation, chemotherapy, surgery, high intensity focused ultrasound (HIFU), laser therapy or hormone therapy;"
NCT04607135		Prostate Cancer	Duke University	10-Feb-15	Prostatic Neoplasms	"Men who have had previous non-pharmacological invasive or minimally invasive treatment for benign prostatic hypertrophy (BPH) (i.e., TURP, TUMPT, WIT, TUNA, etc);"
NCT04607135		Prostate Cancer	Duke University	10-Feb-15	Prostatic Neoplasms	standard pharmacological treatment of BPH is allowable
NCT04607135		Prostate Cancer	Duke University	10-Feb-15	Prostatic Neoplasms	Men who are mentally impaired and cannot give written consent;
NCT04607135		Prostate Cancer	Duke University	10-Feb-15	Prostatic Neoplasms	Men with anomalies of the rectum. 
NCT04612907		Prostate Cancer;Radiotherapy Side Effect;Metastatic Cancer	Umeå University	10-Feb-15	Prostatic Neoplasms	" 1. High burden metastatic prostate cancer including all with visceral mets. 2. Unable to comply with study procedures. 3. Other diseases or medication that will put the patient at risk for more toxicity from radiotherapy 4. Radiation treatment start later than nine months after the prostate cancer diagnosis. 5. Severe micturition problems, IPSS > 20 ( International Prostate Symptom Score) "
NCT04614363	Phase 1/Phase 2	Prostate Cancer;High Risk	The Methodist Hospital Research Institute	10-Feb-15	Prostatic Neoplasms	Unable to tolerate a PET/CT (e.g. unable to lie flat)
NCT04614363	Phase 1/Phase 2	Prostate Cancer;High Risk	The Methodist Hospital Research Institute	10-Feb-15	Prostatic Neoplasms	"Recent history of a secondary malignancy in the past year, excluding non-melanoma skin cancer (non-metastatic)"
NCT04614363	Phase 1/Phase 2	Prostate Cancer;High Risk	The Methodist Hospital Research Institute	10-Feb-15	Prostatic Neoplasms	"Known allergic reactions to 68-Ga, or gadolinium-based contrast agents."
NCT04614363	Phase 1/Phase 2	Prostate Cancer;High Risk	The Methodist Hospital Research Institute	10-Feb-15	Prostatic Neoplasms	Treatment with another investigational drug or other intervention 2 years.
NCT04614363	Phase 1/Phase 2	Prostate Cancer;High Risk	The Methodist Hospital Research Institute	10-Feb-15	Prostatic Neoplasms	"Patient has any medical, psychological or social condition that, in opinion of the investigator will make difficult for the participant to tolerate study intervention. "
NCT04619069	Phase 1/Phase 2	Prostate Cancer	Sunnybrook Health Sciences Centre	10-Feb-15	Prostatic Neoplasms	" 1. Significant comorbidities rendering patient not suitable for ADT and/or SBRT. 2. History of malignancy within the past 5 years, excluding non-melanoma skin cancer and in-situ cancer. 3. Prior use of salvage or palliative intent ADT. Prior ADT use allowed only if it was delivered neoadjuvantly, concurrently, or adjuvantly with curative-intent treatment to the prostate or prostate bed (for patients with metachronous presentations), and at least 12 months have elapsed. 4. Castrate resistant prostate cancer. 5. Evidence of spinal cord compression. "
NCT04621500	Phase 2	Prostate Cancer;Vitamin D Deficiency;Stress Reaction	Medical University of South Carolina	10-Feb-15	"Vitamin D Deficiency;Fractures, Stress"	"current vitamin D3 supplementation > 2,000 IU daily"
NCT04621500	Phase 2	Prostate Cancer;Vitamin D Deficiency;Stress Reaction	Medical University of South Carolina	10-Feb-15	"Vitamin D Deficiency;Fractures, Stress"	inability or unwillingness to continue to participate in the study 
NCT04622761	Phase 2	Prostate Cancer	The Clatterbridge Cancer Centre NHS Foundation Trust	10-Feb-15	Prostatic Neoplasms	" 1. Locally advanced or metastatic disease 2. Patients with a history of other previous malignancy except treated CIN or non melanomatous skin cancer 3. Grade ≥2 peripheral neuropathy 4. Grade ≥2 stomatitis 5. History of severe hypersensitivity reaction (≥ grade 3) to taxane 6. History of severe hypersensitivity reaction (≥ grade 3) to polysorbate 80 containing drugs 7. Other concurrent serious illness or medical conditions 8. Inadequate organ and bone marrow function as evidenced by: 1. Haemoglobin <10.0 g/dL 2. Absolute neutrophil count <1.5 x 109/L 3. Platelet count <100 x 109/L 4. AST/SGOT and/or ALT/SGPT >1.5 xULN 5. Total bilirubin >1.5 x ULN 6. Serum creatinine >1.5 x ULN (if creatinine is 1.0 - 1.5 xULN, creatinine clearance will be calculated according to CKD-EPI formula and patients with creatinine clearance <60mL/min should be excluded - see Appendix 3) 9. Uncontrolled diabetes mellitus 10. Active uncontrolled gastro oesophageal reflux disease (GORD) 11. Active infection requiring systemic antibiotic or antifungal medication 12. Participation in another clinical trial with any investigational drug within 30 days prior to study enrolment 13. Concurrent or planned treatment with strong inhibitors of cytochrome P450 3A4/5 (a 1-week washout period is necessary for patients who are already on these treatments - see Appendix 5 for a list of CYP3A inhibitors) 14. Concurrent or planned treatment with strong inducers of cytochrome P450 3A4/5 (a 1-week washout period is necessary for patients who are already on these treatments) - see Appendix 4 for a list of CYP3A inducers) 15. Contraindications or sensitivity to GCSF treatments 16. History of myocardial infarction, unstable symptomatic ischemic heart disease, ongoing arrhythmias of Grade > 2 (NCI CTCAE, version 4.03), thromboembolic events (e.g., deep vein thrombosis, pulmonary embolism, or symptomatic cerebrovascular events), or any other cardiac condition (e.g., pericardial effusion restrictive cardiomyopathy) within 6 months prior to first dose of study drug. Chronic stable atrial fibrillation on stable anticoagulant therapy is allowed. - "
